request_method,uri,url_length,num_parameters,special_char_count,path_depth,has_encoded_chars,request_rate,response_code,user_agent_entropy,attack_type
POST,/app/home?id=284,16,1,0,2,0,90,200,1.2349432360935073,Normal
POST,/app/home?id=928,16,1,0,2,0,47,200,4.908391976646054,Normal
GET,/app/home?id=52,15,1,0,2,0,90,200,2.34874829833887,Normal
GET,/app/login?q=<b onmouseover=x>,30,2,2,2,0,84,200,2.9366503259781083,SQL Injection
GET,/app/search%3Fq%3D%3Cscript%3Ealert%28%27XSS%27%29%3C/script%3E,63,0,0,3,1,26,403,2.659963773849525,XSS
GET,/app/home?id=552,16,1,0,2,0,89,200,4.123474986517405,Normal
GET,/app/contact?email=user@mail.com&ref=925,40,3,1,2,0,14,200,1.4122051841319845,Normal
GET,/app/login?q=../../etc/passwd,29,1,0,5,0,54,200,2.233129623435737,SQL Injection
GET,/app/search%3Fq%3D%3Cscript%3Ealert%28%27XSS%27%29%3C/script%3E,63,0,0,3,1,68,500,2.194425172976322,XSS
POST,/app/search%3Fq%3D%3Cscript%3Ealert%28%27XSS%27%29%3C/script%3E,63,0,0,3,1,86,403,2.165402534739448,RCE
POST,/app/home?id=862,16,1,0,2,0,19,200,2.0333008396259586,Normal
GET,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,96,403,2.8756340368094575,XSS
GET,/app/search?q=c++_programming&ref=538,37,3,0,2,0,39,200,4.740162782888985,Normal
GET,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,75,200,2.462341033766483,SQL Injection
GET,/app/forum?tag=#security&ref=712,32,3,0,2,0,94,200,3.3060831356617904,Normal
POST,/app/home?id=201,16,1,0,2,0,53,200,1.5364384160849456,Normal
POST,/app/home?id=27,15,1,0,2,0,50,200,2.8662167010094617,Normal
POST,/app/contact?email=user@mail.com&ref=372,40,3,1,2,0,51,200,1.6983195064508911,Normal
GET,/app/login?q=id=1',18,2,1,2,0,14,403,3.8126303143943403,RCE
POST,/app/login?q=<b onmouseover=x>,30,2,2,2,0,45,500,4.402524592922896,RCE
GET,/app/search?q=| whoami,22,1,1,2,0,51,403,4.808478330263583,XSS
POST,/app/home?id=614,16,1,0,2,0,54,200,3.7266425171423094,Normal
POST,/app/home?id=794,16,1,0,2,0,87,200,1.7053258558022186,Normal
POST,/app/home?id=216,16,1,0,2,0,44,200,3.393193481703079,Normal
POST,/app/calc?formula=x*y-z&ref=784,31,3,2,2,0,2,200,4.68319157694413,Normal
POST,/app/note?txt=hello_world!&ref=319,34,3,1,2,0,67,200,2.01135678797881,Normal
POST,/app/calc?formula=x*y-z&ref=674,31,3,2,2,0,42,200,1.2670101955227446,Normal
POST,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,32,200,1.4755818667292577,RCE
POST,/app/home?id=391,16,1,0,2,0,48,200,1.0784399493123589,Normal
GET,/app/login?q=1 OR 1=1,21,2,0,2,0,71,200,2.670471615055601,RCE
POST,/app/home?id=114,16,1,0,2,0,45,200,3.468235569880381,Normal
POST,/app/home?id=630,16,1,0,2,0,90,200,1.1536706869775935,Normal
GET,/app/search%3Fq%3D%7C%20whoami,30,0,0,2,1,42,403,1.646185480761059,XSS
GET,/app/login?q=1 OR 1=1,21,2,0,2,0,24,403,2.441582539748678,RCE
GET,/app/home?id=192,16,1,0,2,0,44,200,3.919379667905039,Normal
POST,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,80,200,2.717277181976936,RCE
POST,/app/note?txt=hello_world!&ref=669,34,3,1,2,0,59,200,3.2216214030938137,Normal
GET,/app/search?q=union+jack&ref=698,32,3,0,2,0,70,200,3.206201356465933,Normal
GET,/app/search?q=cat /etc/shadow,29,1,0,4,0,68,403,3.1454195207727356,XSS
GET,/app/login?q=../../etc/passwd,29,1,0,5,0,93,500,1.1283517084876595,RCE
GET,/app/login?q=../../etc/passwd,29,1,0,5,0,39,200,1.24038778172446,XSS
GET,/app/login?redirect=/dashboard&ref=519,38,3,0,3,0,5,200,3.8158404564552977,Normal
GET,/app/shop?filter=price>100&ref=733,34,3,1,2,0,87,200,4.35947861609395,Normal
GET,/app/search%3Fq%3Dping%20-c%204%208.8.8.8,41,0,1,2,1,30,200,2.679513042511386,XSS
GET,/app/login?q=1 OR 1=1,21,2,0,2,0,96,403,2.9325324036599056,SQL Injection
GET,/app/home?id=266,16,1,0,2,0,3,200,4.715356823213689,Normal
POST,/app/home?id=93,15,1,0,2,0,9,200,2.957509455441752,Normal
POST,/app/forum?tag=#security&ref=992,32,3,0,2,0,4,200,4.5277267803719665,Normal
POST,/app/home?id=139,16,1,0,2,0,6,200,4.296614059254461,Normal
GET,/app/calc?formula=x*y-z&ref=567,31,3,2,2,0,26,200,1.2421100992614482,Normal
GET,/app/home?id=11,15,1,0,2,0,20,200,4.122422096952208,Normal
GET,/app/login?q=../../etc/passwd,29,1,0,5,0,48,403,1.610687533303076,SQL Injection
GET,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,12,500,3.727239046219163,SQL Injection
POST,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,9,500,4.849151035194492,RCE
POST,/app/note?txt=hello_world!&ref=671,34,3,1,2,0,58,200,2.5835624007050937,Normal
POST,/app/search?q=union+jack&ref=807,32,3,0,2,0,44,200,1.7179627423428485,Normal
GET,/app/home?id=806,16,1,0,2,0,31,200,1.7460667169127873,Normal
POST,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,77,403,4.3189314256155225,RCE
POST,/app/login?q=id=1',18,2,1,2,0,69,200,3.546257498642534,RCE
GET,/app/profile?name=O'Brian&ref=831,33,3,1,2,0,75,200,3.6775327171906107,Normal
GET,/app/contact?email=user@mail.com&ref=211,40,3,1,2,0,89,200,3.483529126671351,Normal
POST,/app/home?id=114,16,1,0,2,0,26,200,2.0108032743679716,Normal
GET,/app/forum?tag=#security&ref=750,32,3,0,2,0,81,200,2.5029654781192043,Normal
GET,/app/home?id=740,16,1,0,2,0,79,200,1.4598459658000293,Normal
POST,/app/home?id=360,16,1,0,2,0,5,200,4.518301308063517,Normal
POST,/app/contact?email=user@mail.com&ref=183,40,3,1,2,0,8,200,1.4792225207342828,Normal
POST,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,5,403,4.403363211193755,SQL Injection
POST,/app/contact?email=user@mail.com&ref=599,40,3,1,2,0,83,200,4.356274366311215,Normal
POST,/app/search?q=| whoami,22,1,1,2,0,99,403,1.6739055926068072,XSS
POST,/app/home?id=336,16,1,0,2,0,43,200,1.8643002031206755,Normal
GET,/app/home?id=798,16,1,0,2,0,92,200,1.5030077176037526,Normal
GET,/app/shop?filter=price>100&ref=997,34,3,1,2,0,20,200,3.549201194964547,Normal
GET,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,52,403,3.233208397501764,XSS
GET,/app/login%3Fq%3D%3Cb%20onmouseover%3Dx%3E,42,0,0,2,1,47,200,1.256851946622119,XSS
POST,/app/search?q=c++_programming&ref=947,37,3,0,2,0,44,200,3.8826681796784115,Normal
POST,/app/home?id=413,16,1,0,2,0,62,200,4.241119874114548,Normal
GET,/app/home?id=568,16,1,0,2,0,95,200,3.135156268699581,Normal
POST,/app/home?id=482,16,1,0,2,0,84,200,4.529045574952949,Normal
GET,/app/home?id=993,16,1,0,2,0,97,200,1.5847802316154445,Normal
POST,/app/home?id=914,16,1,0,2,0,87,200,1.3850150606030258,Normal
POST,/app/home?id=987,16,1,0,2,0,57,200,2.288398574946908,Normal
POST,/app/login%3Fq%3D../../etc/passwd,33,0,0,5,1,55,500,3.788343568395398,RCE
POST,/app/contact?email=user@mail.com&ref=724,40,3,1,2,0,32,200,1.7801437434884293,Normal
GET,/app/home?id=494,16,1,0,2,0,89,200,3.909482107558364,Normal
GET,/app/home?id=669,16,1,0,2,0,28,200,2.5952242084145447,Normal
POST,/app/home?id=823,16,1,0,2,0,43,200,4.4819211424808785,Normal
GET,/app/calc?formula=x*y-z&ref=751,31,3,2,2,0,69,200,2.453957042520657,Normal
GET,/app/search?q=| whoami,22,1,1,2,0,98,403,3.1481765716613928,RCE
GET,/app/home?id=468,16,1,0,2,0,59,200,3.634349439585431,Normal
POST,/app/home?id=296,16,1,0,2,0,2,200,4.346447974499711,Normal
GET,/app/home?id=968,16,1,0,2,0,9,200,3.9475048313065995,Normal
POST,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,81,200,1.6447557209180625,XSS
GET,/app/search%3Fq%3Dcat%20/etc/shadow,35,0,0,4,1,60,200,3.2551501642324676,RCE
GET,/app/calc?formula=x*y-z&ref=716,31,3,2,2,0,35,200,4.190394892098473,Normal
GET,/app/search?q=c++_programming&ref=503,37,3,0,2,0,62,200,3.5852234843070256,Normal
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,16,200,1.3235397266104303,XSS
GET,/app/home?id=259,16,1,0,2,0,49,200,2.0388663796887196,Normal
POST,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,42,200,1.9278449711317958,XSS
GET,/app/login?q=../../etc/passwd,29,1,0,5,0,75,200,1.3976346377750084,SQL Injection
POST,/app/home?id=640,16,1,0,2,0,80,200,3.8432387857771184,Normal
POST,/app/note?txt=hello_world!&ref=681,34,3,1,2,0,1,200,1.3411475600371272,Normal
GET,/app/shop?filter=price>100&ref=772,34,3,1,2,0,87,200,2.640757585383492,Normal
GET,/app/search?q=cat /etc/shadow,29,1,0,4,0,96,500,4.3559194104466314,SQL Injection
GET,/app/search?q=union+jack&ref=641,32,3,0,2,0,71,200,3.407307319352851,Normal
GET,/app/home?id=623,16,1,0,2,0,24,200,2.6459392525539123,Normal
GET,/app/note?txt=hello_world!&ref=528,34,3,1,2,0,78,200,2.3080259030417327,Normal
GET,/app/home?id=737,16,1,0,2,0,36,200,1.3167872462178165,Normal
POST,/app/login?q=../../etc/passwd,29,1,0,5,0,16,500,2.1877093856049195,XSS
GET,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,64,200,4.998406065268674,XSS
POST,/app/login?q=alert(1),21,1,2,2,0,63,500,4.359764581022433,SQL Injection
GET,/app/calc?formula=x*y-z&ref=122,31,3,2,2,0,96,200,2.728289492187913,Normal
POST,/app/calc?formula=x*y-z&ref=841,31,3,2,2,0,97,200,4.930827068527218,Normal
GET,/app/calc?formula=x*y-z&ref=801,31,3,2,2,0,96,200,2.595519243408553,Normal
POST,/app/home?id=600,16,1,0,2,0,22,200,4.406564960828453,Normal
GET,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,46,403,4.938810612616127,SQL Injection
GET,/app/search?q=cat /etc/shadow,29,1,0,4,0,90,200,2.246495127328907,SQL Injection
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,28,500,1.3440174708351265,RCE
POST,/app/login%3Fq%3Dadmin%27--,27,0,2,2,1,53,200,4.451911608744336,RCE
GET,/app/login?q=admin'--,21,1,3,2,0,82,200,3.9077638809636612,RCE
GET,/app/login%3Fq%3Dalert%281%29,29,0,0,2,1,68,200,1.8355675517354904,RCE
POST,/app/home?id=400,16,1,0,2,0,22,200,4.149536143930719,Normal
POST,/app/home?id=621,16,1,0,2,0,24,200,1.6036868083453695,Normal
GET,/app/calc?formula=x*y-z&ref=482,31,3,2,2,0,56,200,3.4771641562442284,Normal
POST,/app/home?id=688,16,1,0,2,0,95,200,3.0980409230238384,Normal
POST,/app/note?txt=hello_world!&ref=298,34,3,1,2,0,19,200,2.082026701592582,Normal
POST,/app/home?id=850,16,1,0,2,0,5,200,3.857754115634681,Normal
GET,/app/login?redirect=/dashboard&ref=586,38,3,0,3,0,81,200,4.908998719485856,Normal
GET,/app/login?q=admin'--,21,1,3,2,0,30,500,4.256089949757298,RCE
POST,/app/note?txt=hello_world!&ref=823,34,3,1,2,0,81,200,1.7523147183146977,Normal
GET,/app/search?q=cat /etc/shadow,29,1,0,4,0,8,200,1.0283682167071113,XSS
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,50,200,3.8147961656460554,SQL Injection
GET,/app/search?q=c++_programming&ref=915,37,3,0,2,0,81,200,2.1598607446048272,Normal
GET,/app/home?id=248,16,1,0,2,0,47,200,1.4704154511394303,Normal
GET,/app/profile?name=O'Brian&ref=975,33,3,1,2,0,13,200,4.170079983009149,Normal
POST,/app/forum?tag=#security&ref=164,32,3,0,2,0,84,200,3.796985724722337,Normal
GET,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,53,500,1.7880922772659442,XSS
POST,/app/home?id=859,16,1,0,2,0,72,200,3.0213256502110077,Normal
POST,/app/home?id=284,16,1,0,2,0,60,200,2.8132096411689216,Normal
GET,/app/login?q=id=1',18,2,1,2,0,71,500,3.8925847318346496,RCE
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,30,403,2.5360853099033847,XSS
POST,/app/search%3Fq%3Dping%20-c%204%208.8.8.8,41,0,1,2,1,51,403,4.930626920290792,XSS
POST,/app/home?id=378,16,1,0,2,0,18,200,3.4044083482064265,Normal
GET,/app/shop?filter=price>100&ref=537,34,3,1,2,0,58,200,3.0228385184211786,Normal
POST,/app/home?id=247,16,1,0,2,0,69,200,1.028228973399556,Normal
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,28,403,3.0112257979074646,XSS
POST,/app/search%3Fq%3D%3Cscript%3Ealert%28%27XSS%27%29%3C/script%3E,63,0,0,3,1,41,200,1.5172422226395077,XSS
GET,/app/login?q=admin'--,21,1,3,2,0,78,200,4.455306007788012,XSS
POST,/app/calc?formula=x*y-z&ref=182,31,3,2,2,0,96,200,3.4834054522197233,Normal
POST,/app/login?q=id=1',18,2,1,2,0,18,200,2.3159843538277958,XSS
POST,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,52,403,1.1214405664193139,XSS
POST,/app/forum?tag=#security&ref=390,32,3,0,2,0,49,200,1.7306157049096824,Normal
GET,/app/profile?name=O'Brian&ref=218,33,3,1,2,0,64,200,2.226966179710885,Normal
GET,/app/login%3Fq%3Dalert%281%29,29,0,0,2,1,88,403,2.4632840717394426,XSS
GET,/app/search?q=| whoami,22,1,1,2,0,87,403,3.577490561751057,XSS
GET,/app/calc?formula=x*y-z&ref=226,31,3,2,2,0,70,200,3.9318028172987787,Normal
GET,/app/login?q=../../etc/passwd,29,1,0,5,0,1,200,2.299272660839115,RCE
GET,/app/search?q=cat /etc/shadow,29,1,0,4,0,52,500,2.188577604140412,SQL Injection
POST,/app/search%3Fq%3DUNION%20SELECT%201%2C2%2C3%2C4%2C5--,54,0,2,2,1,12,200,2.2326544646029607,RCE
GET,/app/calc?formula=x*y-z&ref=320,31,3,2,2,0,72,200,2.0108498831164856,Normal
POST,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,59,500,1.8979601469333134,RCE
POST,/app/login?q=../../etc/passwd,29,1,0,5,0,21,500,2.7533036998033262,SQL Injection
POST,/app/search?q=union+jack&ref=984,32,3,0,2,0,4,200,3.335152025635042,Normal
POST,/app/home?id=770,16,1,0,2,0,49,200,2.6186438166560713,Normal
GET,/app/search?q=cat /etc/shadow,29,1,0,4,0,82,200,3.941974054888603,RCE
GET,/app/search?q=union+jack&ref=579,32,3,0,2,0,88,200,3.3344443893243767,Normal
GET,/app/home?id=362,16,1,0,2,0,70,200,2.6964081953401697,Normal
GET,/app/calc?formula=x*y-z&ref=734,31,3,2,2,0,84,200,4.254027887338365,Normal
POST,/app/search%3Fq%3DUNION%20SELECT%201%2C2%2C3%2C4%2C5--,54,0,2,2,1,81,200,4.4762457030685905,RCE
GET,/app/home?id=830,16,1,0,2,0,54,200,3.9040409694793192,Normal
GET,/app/contact?email=user@mail.com&ref=996,40,3,1,2,0,17,200,3.023955052035673,Normal
GET,/app/calc?formula=x*y-z&ref=546,31,3,2,2,0,41,200,2.1288486737286783,Normal
GET,/app/home?id=414,16,1,0,2,0,53,200,1.3152272955214594,Normal
POST,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,73,403,3.321962461018071,SQL Injection
GET,/app/login%3Fq%3D../../etc/passwd,33,0,0,5,1,13,500,1.2492461194119509,SQL Injection
POST,/app/login%3Fq%3D../../etc/passwd,33,0,0,5,1,30,500,4.545508242524059,SQL Injection
GET,/app/login?q=<b onmouseover=x>,30,2,2,2,0,55,200,3.6579890828232613,SQL Injection
POST,/app/profile?name=O'Brian&ref=119,33,3,1,2,0,32,200,1.1646487809083101,Normal
POST,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,18,500,3.9733752091762478,XSS
POST,/app/home?id=781,16,1,0,2,0,31,200,4.9763406520488225,Normal
GET,/app/search?q=c++_programming&ref=827,37,3,0,2,0,67,200,2.5001721006646793,Normal
GET,/app/home?id=109,16,1,0,2,0,57,200,4.954466012286442,Normal
POST,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,62,403,3.452448446451462,SQL Injection
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,14,200,4.094736809606783,XSS
GET,/app/shop?filter=price>100&ref=531,34,3,1,2,0,9,200,4.657750989144043,Normal
GET,/app/search?q=c++_programming&ref=388,37,3,0,2,0,65,200,1.0007441310417384,Normal
GET,/app/search?q=c++_programming&ref=562,37,3,0,2,0,44,200,3.639946468520087,Normal
POST,/app/contact?email=user@mail.com&ref=885,40,3,1,2,0,41,200,3.7383142972541785,Normal
POST,/app/home?id=352,16,1,0,2,0,22,200,2.665537838381641,Normal
GET,/app/shop?filter=price>100&ref=273,34,3,1,2,0,3,200,2.3822081178546815,Normal
POST,/app/home?id=398,16,1,0,2,0,82,200,3.0106274512155804,Normal
GET,/app/home?id=397,16,1,0,2,0,45,200,3.7049782860785014,Normal
POST,/app/home?id=745,16,1,0,2,0,99,200,4.870543044736081,Normal
GET,/app/calc?formula=x*y-z&ref=213,31,3,2,2,0,44,200,4.552005488132345,Normal
GET,/app/home?id=60,15,1,0,2,0,41,200,2.341965183492191,Normal
GET,/app/contact?email=user@mail.com&ref=331,40,3,1,2,0,64,200,3.17221359200667,Normal
GET,/app/search?q=union+jack&ref=505,32,3,0,2,0,59,200,1.6195346196339018,Normal
POST,/app/forum?tag=#security&ref=665,32,3,0,2,0,79,200,2.2472098672952665,Normal
GET,/app/home?id=260,16,1,0,2,0,62,200,2.9300838977008437,Normal
GET,/app/home?id=881,16,1,0,2,0,99,200,2.3997930522627406,Normal
POST,/app/login?q=../../etc/passwd,29,1,0,5,0,100,500,3.273005911546964,XSS
GET,/app/calc?formula=x*y-z&ref=909,31,3,2,2,0,54,200,2.412774115865724,Normal
GET,/app/profile?name=O'Brian&ref=672,33,3,1,2,0,57,200,1.3965236337188864,Normal
POST,/app/profile?name=O'Brian&ref=550,33,3,1,2,0,31,200,1.53856204124456,Normal
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,15,200,2.2417391525520274,RCE
GET,/app/search%3Fq%3D%3Cscript%3Ealert%28%27XSS%27%29%3C/script%3E,63,0,0,3,1,7,200,2.915493400542584,SQL Injection
POST,/app/calc?formula=x*y-z&ref=714,31,3,2,2,0,93,200,4.3800623256418465,Normal
POST,/app/contact?email=user@mail.com&ref=913,40,3,1,2,0,77,200,1.2903042887128255,Normal
GET,/app/login?q=<b onmouseover=x>,30,2,2,2,0,39,500,1.0633307365757108,XSS
GET,/app/home?id=153,16,1,0,2,0,32,200,1.873677270285953,Normal
POST,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,5,403,4.789703857223728,RCE
GET,/app/login%3Fq%3D1%20OR%201%3D1,31,0,0,2,1,31,403,2.3467556928006887,SQL Injection
POST,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,75,500,2.204239685925702,RCE
GET,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,23,403,1.3792002579116525,RCE
POST,/app/home?id=318,16,1,0,2,0,80,200,3.9391758069096534,Normal
GET,/app/home?id=447,16,1,0,2,0,99,200,1.4390257675555973,Normal
POST,/app/login?redirect=/dashboard&ref=413,38,3,0,3,0,100,200,4.2746678067600214,Normal
GET,/app/search?q=union+jack&ref=421,32,3,0,2,0,10,200,3.372712244035177,Normal
GET,/app/note?txt=hello_world!&ref=339,34,3,1,2,0,50,200,4.264933933640997,Normal
GET,/app/home?id=764,16,1,0,2,0,97,200,3.217971346037366,Normal
POST,/app/search?q=| whoami,22,1,1,2,0,84,200,2.1179329116805223,XSS
POST,/app/home?id=708,16,1,0,2,0,66,200,2.474075077892021,Normal
GET,/app/search%3Fq%3D%3Cscript%3Ealert%28%27XSS%27%29%3C/script%3E,63,0,0,3,1,49,200,1.4177238829093999,RCE
POST,/app/home?id=199,16,1,0,2,0,100,200,4.286527785337472,Normal
POST,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,54,403,4.683983963185714,XSS
POST,/app/search?q=c++_programming&ref=219,37,3,0,2,0,29,200,1.5936865561563756,Normal
POST,/app/home?id=263,16,1,0,2,0,32,200,3.4876978239357626,Normal
GET,/app/home?id=577,16,1,0,2,0,1,200,4.0913090554036025,Normal
POST,/app/search%3Fq%3DUNION%20SELECT%201%2C2%2C3%2C4%2C5--,54,0,2,2,1,66,200,3.7109048055066216,SQL Injection
GET,/app/home?id=868,16,1,0,2,0,33,200,1.4459362262110722,Normal
POST,/app/search?q=union+jack&ref=230,32,3,0,2,0,37,200,3.595546812172799,Normal
GET,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,2,200,1.156896039221762,SQL Injection
GET,/app/home?id=546,16,1,0,2,0,63,200,1.0371742905443009,Normal
GET,/app/home?id=999,16,1,0,2,0,61,200,3.6237378286116053,Normal
GET,/app/search?q=union+jack&ref=511,32,3,0,2,0,88,200,4.241767133736031,Normal
POST,/app/login?q=alert(1),21,1,2,2,0,86,200,1.108365157463628,XSS
GET,/app/home?id=37,15,1,0,2,0,4,200,1.3018062749454726,Normal
GET,/app/shop?filter=price>100&ref=607,34,3,1,2,0,85,200,4.850162325799343,Normal
GET,/app/search?q=ping -c 4 8.8.8.8,31,1,1,2,0,7,500,2.0010444212174727,XSS
GET,/app/search%3Fq%3Dping%20-c%204%208.8.8.8,41,0,1,2,1,18,200,3.48757866202841,SQL Injection
GET,/app/home?id=495,16,1,0,2,0,78,200,3.615085767438167,Normal
GET,/app/search%3Fq%3D%7C%20whoami,30,0,0,2,1,40,200,4.721077259648921,XSS
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,24,403,1.8123100980344087,SQL Injection
GET,/app/home?id=100,16,1,0,2,0,18,200,1.683212795189093,Normal
POST,/app/login?q=admin'--,21,1,3,2,0,63,403,4.766421942294903,XSS
POST,/app/profile?name=O'Brian&ref=799,33,3,1,2,0,96,200,3.442702952378642,Normal
POST,/app/contact?email=user@mail.com&ref=461,40,3,1,2,0,36,200,2.9307607032544767,Normal
GET,/app/search?q=union+jack&ref=371,32,3,0,2,0,37,200,4.241996465662785,Normal
GET,/app/calc?formula=x*y-z&ref=252,31,3,2,2,0,86,200,4.154650603448037,Normal
POST,/app/contact?email=user@mail.com&ref=447,40,3,1,2,0,96,200,2.4554014007789196,Normal
POST,/app/home?id=963,16,1,0,2,0,71,200,4.807801143072311,Normal
POST,/app/home?id=787,16,1,0,2,0,26,200,3.087088705478559,Normal
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,51,200,1.0833747054799652,SQL Injection
POST,/app/shop?filter=price>100&ref=865,34,3,1,2,0,69,200,1.1490053033773693,Normal
POST,/app/search?q=cat /etc/shadow,29,1,0,4,0,55,200,1.647261323434284,RCE
POST,/app/home?id=954,16,1,0,2,0,70,200,4.690203722977341,Normal
POST,/app/home?id=947,16,1,0,2,0,91,200,1.9786391713191378,Normal
GET,/app/calc?formula=x*y-z&ref=297,31,3,2,2,0,18,200,2.5782158423625856,Normal
GET,/app/home?id=970,16,1,0,2,0,30,200,4.026023386947065,Normal
GET,/app/login?q=id=1',18,2,1,2,0,52,403,1.3106216400764712,SQL Injection
POST,/app/home?id=193,16,1,0,2,0,97,200,1.1289884130903314,Normal
POST,/app/shop?filter=price>100&ref=873,34,3,1,2,0,64,200,4.851742718427469,Normal
POST,/app/search?q=union+jack&ref=819,32,3,0,2,0,56,200,4.442438309768493,Normal
GET,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,16,500,3.617163184308345,RCE
GET,/app/login%3Fq%3D../../etc/passwd,33,0,0,5,1,59,403,2.8457583612444415,XSS
GET,/app/login?redirect=/dashboard&ref=429,38,3,0,3,0,80,200,1.3092584690468647,Normal
POST,/app/shop?filter=price>100&ref=787,34,3,1,2,0,6,200,3.561290284552213,Normal
GET,/app/search?q=c++_programming&ref=316,37,3,0,2,0,93,200,1.7435651697832855,Normal
GET,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,24,500,1.8319223961351363,XSS
POST,/app/login?q=../../etc/passwd,29,1,0,5,0,25,200,4.493804284756058,SQL Injection
POST,/app/home?id=152,16,1,0,2,0,47,200,1.0271637416689607,Normal
GET,/app/search?q=cat /etc/shadow,29,1,0,4,0,37,500,1.546393233379428,RCE
POST,/app/search?q=<script>alert('XSS')</script>,43,1,8,3,0,87,403,3.725229652462888,RCE
GET,/app/search%3Fq%3DUNION%20SELECT%201%2C2%2C3%2C4%2C5--,54,0,2,2,1,88,403,2.361995574204894,RCE
GET,/app/home?id=78,15,1,0,2,0,91,200,4.679109359830477,Normal
GET,/app/forum?tag=#security&ref=518,32,3,0,2,0,67,200,1.8067305389828654,Normal
POST,/app/profile?name=O'Brian&ref=296,33,3,1,2,0,73,200,2.075170287299284,Normal
POST,"/app/search?q=UNION SELECT 1,2,3,4,5--",38,1,2,2,0,47,200,1.5611032651996308,SQL Injection
POST,/app/home?id=777,16,1,0,2,0,80,200,4.832441820396769,Normal
POST,/app/home?id=715,16,1,0,2,0,82,200,1.5205203007678243,Normal
POST,/app/home?id=570,16,1,0,2,0,64,200,4.758682168824274,Normal
POST,/app/home?id=734,16,1,0,2,0,41,200,1.8899654527921022,Normal
POST,/app/note?txt=hello_world!&ref=546,34,3,1,2,0,51,200,3.99996480265299,Normal
POST,/app/home?id=951,16,1,0,2,0,94,200,1.4201071917810553,Normal
GET,/app/home?id=985,16,1,0,2,0,42,200,3.2457082401373145,Normal
